,Created-At,Text,Brand,Sentiment
889,2021-03-24 21:37:00,"Swelling at the injection site, muscle pain, headache, chills and fever. 

Gamit na gamit ang biogesic ngayon. ?? yung wala kang gustong gawin kundi matulog. 

#ThankYouLord
#vaccinated
#AstraZeneca 
#RESBAKUNA",Astrazeneca,0
890,2021-03-14 19:14:00,Done with my 1st Dose of #SINOVAC ?? #ResBakuna #FightCOVID #NurseLife #MedicalFrontliner #HerdImmunity https://t.co/bcC2JPEHmM,Sinovac,1
891,2021-03-26 12:27:00,Wokie about 8hrs post #AstraZenecaCOVID19Vaccine I think I must say - Chills Is Real!!! Its Cold nanaman and my comforter is not helping! Pero Laban Lungs ?????? #ResBakuna #EndPandemic #EndCovid19,Astrazeneca,1
892,2021-03-16 22:30:00,"Magpabakuna bago mawalan ng panlasa.

Andito na ang pag-asa.

#ResBAKUNA #VaccinesWork #AstraZeneca https://t.co/Ii5tcsAp0Z",Astrazeneca,0
893,2021-03-22 18:43:00,"Got my first dose of AstraZeneca COVID-19 Vaccine ??
Choose the Vaccine not the Virus

#resbakuna 
#ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs https://t.co/nqqeSHQsDL",Astrazeneca,1
894,2021-03-25 22:26:00,"Got my first dose of covid vaccine ??
#resbakuna #astrazeneca ?? @ Batangas Medical Center https://t.co/CbNKX7keyV",Astrazeneca,1
895,2021-03-14 21:42:00,"got my first dose of the AstraZeneca vaccine. thank you SWU PHINMA.
do your part. get vaccinated.

#resbakuna #vaccineswork https://t.co/nvDc9jUWsQ",Astrazeneca,1
896,2021-03-17 16:34:00,I got vaccinated! ?? #VaccinesSaveLives #AstraZeneca #firstdosedone #RESBAKUNA https://t.co/DAJk768T8G,Astrazeneca,1
897,2021-03-26 11:50:00,1st Dose Done.?? #AstraZeneca #HerdImmunity #RESBAKUNA https://t.co/VWH5l6D6kv,Astrazeneca,1
898,2021-03-15 17:30:00,"1st dose of #astrazeneca vaccine done! Thank you JRRMMC!

#resbakuna
#vaccinesafetyadvocate 
#endcovid19 https://t.co/E1TADOwEQz",Astrazeneca,1
899,2021-03-18 16:31:00,"just got vaccinated ??

#AstraZeneca 
#RESBAKUNA https://t.co/bUHrNvLWV3",Astrazeneca,1
900,2021-03-21 22:22:00,"Vaccinated!????
#RESBAKUNA 
#astrazenecavaccine https://t.co/W5LPJPEOIu",Astrazeneca,0
901,2021-03-22 10:48:00,"Naturukan din. ??

#RESBAKUNA 
#AstraZeneca 
#FirstDose
#BakuNATION
#RESBAKUNAKASANGGANGBIDA https://t.co/pNRjIoqo1C",Astrazeneca,1
902,2021-03-18 19:52:00,"Astrazeneca! ????
#1stdose
#resbakuna https://t.co/yiFUEufR8k",Astrazeneca,0
903,2021-03-16 09:32:00,Got my first dose - Astrazeneca! #RESBAKUNA ???? https://t.co/DrTjg7zn83,Astrazeneca,1
904,2021-03-14 13:27:00,Got jabbed! ???? #Resbakuna #TeamAstrazeneca https://t.co/RFQ7Lc4OIL,Astrazeneca,1
905,2021-03-21 22:02:00,"i got my covid-19 vaccine! ??

#RESBAKUNA 
#AstraZeneca https://t.co/FBgZ86tX1i",Astrazeneca,1
906,2021-03-13 15:52:00,"First Dose done! ????

#RESBAKUNA 
#AstraZeneca 
#VaccinesSaveLives 

??✊?? https://t.co/Sp36DDqc3U",Astrazeneca,1
907,2021-03-23 19:29:00,1st dose ng Vaccine(Sinovac) Done ?? #Sinovac #Resbakuna  Thank God ☝️??,Sinovac,1
908,2021-03-23 12:21:00,"#firstdose
#astrazeneca
#resbakuna
#vaccineworks https://t.co/JR0XzsHkis",Astrazeneca,0
909,2021-03-24 16:25:00,"✅ 1st dose of AstraZeneca ??
#VaccinesWork #Resbakuna https://t.co/0OyaDfpMEw",Astrazeneca,1
910,2021-03-26 20:55:00,Be part of the solution. ✨ #Resbakuna #AstraZeneca https://t.co/Ka0xLQoE6i,Astrazeneca,1
911,2021-03-16 14:17:00,First Dose of Vaccine! ?????? #resbakuna #resbakuna2021 #frontliner #medtech #fightagainstcorona #bidasolusyon #astrazeneca #COVAX #VaccineWorks https://t.co/fjStZ4EyW5,Astrazeneca,1
912,2021-03-20 20:55:00,"Vaccines work. One done, one to go! ??

#RESBAKUNA
#COVID19
#AstraZeneca https://t.co/yD55Q0WpKH",Astrazeneca,1
913,2021-03-21 20:15:00,"Vaccinated ??

#AstraZeneca 
#RESBAKUNA https://t.co/0fDvahve8i",Astrazeneca,1
914,2021-03-18 16:28:00,Bakunada na ang Baklita. #AstraZeneca #RESBAKUNA https://t.co/vZRF2OnZus,Astrazeneca,1
915,2021-03-15 20:25:00,"3/18/21

I AM VACCINATED! 

Got my first shot of AstraZeneca Vaccine. 
Thank you, Lord! ?? Thank you, LMMC! ??

#RESBAKUNA
#AstraZeneca https://t.co/mzKkUrIo02",Astrazeneca,1
916,2021-03-19 11:37:00,"Got my first dose of #astrazeneca 
#resbakuna 
#healthypilipinas???? 
#savelives https://t.co/MeyFSFWU8O",Astrazeneca,1
917,2021-03-26 16:32:00,"I got vaccinated today!! ??

Please please please, get yourself vaccinated lalo na kung may chance. Magtulungan po tayo! 

#ResBakuna #COVID19Vaccination #AstraZeneca https://t.co/Zd9ctFghlU",Astrazeneca,1
918,2021-03-23 11:24:00,"first dose done!??
#Resbakuna
#astrazeneca https://t.co/Wqc9rNayyl",Astrazeneca,1
919,2021-03-25 22:01:00,I got vaccinated today!! ?? #ResBakuna #AstraZeneca #CovidVaccine https://t.co/aYYZXyl4kM,Astrazeneca,1
920,2021-03-22 21:37:00,"This pandemic will end soon. ??
We got our Covid19 vaccine! ??

Stay protected! Stay safe! ??

#ResBakuna????
#Sinovac #1stdose https://t.co/WExwsUlXJ5",Sinovac,1
921,2021-03-26 22:49:00,"Got my first shot today ????
Hoping for the best ??
#RESBAKUNA #astrazenecavaccine https://t.co/19jQun3sJW",Astrazeneca,1
922,2021-03-19 18:51:00,"I got vaccinated! ??

#Resbakuna
#AstraZeneca https://t.co/gmG4NjpXbx",Astrazeneca,1
923,2021-03-19 17:22:00,I just got my first Sinovac dose?? #RESBAKUNA #Sinovac https://t.co/OZ94tXMxM3,Sinovac,1
924,2021-03-19 09:52:00,"Oh yeah..
Got vaccinated
#resbakuna
#Sinovac

Para sa bayan ???????? https://t.co/cTXT4j6ZOM",Sinovac,0
925,2021-03-14 17:08:00,Got my first dose of Covid19 vaccine today. ?? #AstraZeneca #COVID19Vaccination #RESBAKUNA https://t.co/kt7YDJ2dq3,Astrazeneca,1
926,2021-03-19 22:04:00,"Vaccinated ??

#Sinovac
#Resbakuna https://t.co/Atdc0lU7CU",Sinovac,1
927,2021-03-25 20:42:00,"Thank you lord waray side effects
????
#RESBAKUNA
#ASTRAZENECA",Astrazeneca,1
928,2021-03-17 22:36:00,"Yay! 1st dose done????
#resbakuna
#healthfirst
#astrazenecavaccine https://t.co/SioRbsY9eP",Astrazeneca,1
929,2021-03-19 11:52:00,"got vaccinated today, although di kita yung Band Aid... but still thankful for the opportunity; avail one when you can!

first dose: March 25, 2021 ✅

#EndCovid 
#RESBAKUNA 
#AstraZeneca https://t.co/k2FwfMkCEN",Astrazeneca,1
930,2021-03-16 14:14:00,Just got vaccinated today!! ?????? #Resbakuna #1stdosedone #AstraZeneca #COVID19Vaccination https://t.co/lkNsx0Rn5H,Astrazeneca,1
931,2021-03-23 11:58:00,"I would 100% recommend getting vaccinated. #AstraZeneca, #Sinovac or kahit anong available na vaccine meron diyan. 

Any form of protection is better than walking around with nothing. ????‍⚕️??

#COVID19Vaccine
#COVID19VaccinePH",Sinovac,1
932,2021-03-23 20:30:00,"Finally got my first dose of covid-19 vaccine and it was astrazeneca. Any brand of covid-19 vaccine will do also. Pls dont hesitate, vaccinate! Be protected together! ?????? #BIDABakunation #Resbakuna #VaccinesWork #ProtectedTogether https://t.co/VjkCanvNtL",Astrazeneca,1
933,2021-03-23 09:50:00,second dose done check #FullyVaccinated #pfizer,Pfizer,1
934,2021-03-26 16:09:00,"Got my first dose today????
#Pfizer",Pfizer,1
935,2021-03-21 15:01:00,"got my first dose ????
#Pfizer",Pfizer,1
936,2021-03-22 18:00:00,"first Dose check

#Pfizer ??",Pfizer,1
937,2021-03-16 12:16:00,Finally first dose done #Pfizer,Pfizer,1
938,2021-03-15 20:11:00,second dose of Pfizer vaccine completed! #CovidVaccine #COVIDVaccination #Pfizer #mmu https://t.co/4CVUEWergr,Pfizer,1
939,2021-03-21 14:11:00,"ang cute ng band aid!! ????

get your vaccine shots guys!!! ????

#firstDose #Pfizer https://t.co/uWdWm53tbf",Pfizer,1
940,2021-03-13 12:46:00,first dose #vaccinated #Pfizer https://t.co/Tt1LxSJRi7,Pfizer,1
941,2021-03-25 16:07:00,"second dose done! ??
#fullyvaxxed 
#Pfizer https://t.co/2SLfTR6bg8",Pfizer,1
942,2021-03-26 18:07:00,"second dose done heart
#pfizer",Pfizer,1
943,2021-03-15 10:54:00,"second dose done! Waiting to discharge 
#Pfizer",Pfizer,1
944,2021-03-15 08:53:00,second dose done!! this girl is now fully vaxxed. ?? #pfizer https://t.co/6K9GdEcGLt,Pfizer,1
945,2021-03-13 18:12:00,"FULLY VACCINATED 
second DOSE DONE??
#FullyVaccinated 
#Pfizer https://t.co/N4913ogYYk",Pfizer,1
946,2021-03-13 21:41:00,"Got my first vaccine ????
#Pfizer #GetVaccinated https://t.co/o7g3zoOwR1",Pfizer,1
947,2021-03-18 14:52:00,first dose brought everything back second dose of #Pfizer knocked out my senses again. All I ask for Christmas is to be normal. Food just isn’t appealing anymore & I feel like a zombie watching people enjoy their food & then there’s me ?? “does it taste really good?”?? #COVID19,Pfizer,0
948,2021-03-15 08:43:00,"Finally got my second dose of #Pfizer vaccine today. Took a day off from work & now taking things easy as I’m expecting the worst side effects. My arm is also more painful than the first one so if this persists, I won’t be playing & streaming today. #StaySafeStayHealthy",Pfizer,1
949,2021-03-31 14:17:00,"Got my first dose ,???? #Pfizer #vaccine https://t.co/OlqjyVfnqF",Pfizer,1
950,2020-12-15 21:01:00,"Done with my first jab ?? Got vaccinated! check?
#Pfizer https://t.co/8M9r1piL3B",Pfizer,1
951,2020-12-15 09:56:00,I got my first dose vaccine today.?? #Pfizer,Pfizer,1
952,2020-12-18 18:31:00,"My second dose Vaccination heart??
#pfizer
#bakuna https://t.co/8Y78S6KarT",Pfizer,1
953,2020-12-20 13:18:00,first dose done #Pfizer ??,Pfizer,1
954,2020-12-21 17:18:00,Got my first dose of vaccine. ?? #pfizer yarn ??,Pfizer,1
955,2021-01-14 04:03:00,got my first dose of vaccine ??  #Pfizer,Pfizer,1
956,2021-01-17 09:44:00,second dose check #pfizer??,Pfizer,1
957,2021-01-17 03:24:00,"first dose done ??

#vaccinationdonecheck? #pfizer https://t.co/z8RU74J1pS",Pfizer,1
958,2021-02-07 08:13:00,second dose DONE. #pfizer,Pfizer,1
959,2021-02-07 06:16:00,Got my first dose???? #Pfizer https://t.co/KgIiqRrXE0,Pfizer,1
960,2021-02-07 16:03:00,first dose done.. ?? #Pfizer.. https://t.co/E6IlPPQloE,Pfizer,1
961,2021-02-08 03:06:00,"It's vaccination day! ??heart
#secondDose #Pfizer",Pfizer,1
962,2021-02-09 02:08:00,"second Dose ??
Fully Vaccinated ??
#PfizerBiontech https://t.co/w6yiymuUF0",Pfizer,1
963,2021-02-10 09:17:00,"second dose, done!????
#PfizerBioNTech",Pfizer,1
964,2021-02-10 03:42:00,"first dose of vaccineheart
#Pfizer  laban covid.para balik na ang dating mundo??heart???? https://t.co/9oliO2xz47",Pfizer,1
965,2021-02-10 04:20:00,Bigat mo sa braso #Pfizer #firstDose,Pfizer,0
966,2021-02-11 13:00:00,JUSKOOOO SABAY SABAY LAHAT second DOSE PA #FullyVaccinated #Pfizer ??????,Pfizer,1
967,2021-02-11 12:52:00,"thank you Lord first dose done.
Magpabakuna para lahat protektado.
#Pfizer https://t.co/dEiD04EFd9",Pfizer,1
968,2021-02-11 06:44:00,#Pfizer second dose done ???? https://t.co/nQpXJw6At4,Pfizer,1
969,2021-02-11 03:44:00,Will get my second dose next week. ???? #Pfizer #GetVaccinatedNow https://t.co/0haIxHxfqS,Pfizer,1
970,2021-02-12 10:32:00,"my kuya got his first dose 

#covidvaccineforchildren 
#Pfizer https://t.co/zYABtZ7t81",Pfizer,1
971,2021-02-12 08:23:00,"first dose done??
#Pfizer #PfizerGang https://t.co/8MaRssu72O",Pfizer,1
972,2021-02-13 03:09:00,first dose done! #vaccinated #Pfizer ??????heart https://t.co/27NZsMFwv3,Pfizer,1
973,2021-02-13 14:51:00,"second dose completed! ??#IAmFullyVaccinated
#Pfizer",Pfizer,1
974,2021-02-14 03:11:00,Malapit na second dose makikita kona talaga si lord neto HAHAHA #pfizer,Pfizer,1
975,2021-02-14 15:16:00,Hayssst salamat at nakuha ko na first dose ko. #Pfizer,Pfizer,1
976,2021-02-16 00:00:00,Naepekto na ata yung pang second dose ko na vaccine #Pfizer ramdam ko na,Pfizer,0
977,2021-02-16 04:35:00,"first Dose Done. 

#GetVaccinated #Pfizer #Resbakuna",Pfizer,1
978,2021-02-17 11:30:00,"Got my vaccine. ??
#secondDose #PfizerBioNTech #FULLYvaccinated ?? https://t.co/Gi1QrrQvzu",Pfizer,1
979,2021-02-18 07:35:00,"second dose done! Yeeey! I’m fully Vaccinated! heart
#PfizerBioNTech #CovidVaccine https://t.co/y2jIREcMn1",Pfizer,1
980,2021-02-18 03:18:00,Grabeee yung epekto. ?? Lagnat agad ?? #seconddose #Pfizer ??,Pfizer,0
981,2021-02-19 13:38:00,"ResBakuna Kasangga ng Bida
#seconddosedone ??
#PfizerBioNTech ??
#Godisgoodallthetime ??
#AllanEscabusa ??
??????https://t.co/8xvjtqTTkS https://t.co/jnWDASsE9U",Pfizer,1
982,2021-02-19 08:04:00,"Bakuna ay masakit, ngunit mas masakit magkasakit. 

Kayaaa, ano pang hinihintay mo? Magpa-RESBAKUNA na! 

#firstdosedone?? 
#pfizer??
https://t.co/NCkZh7cwAp",Pfizer,0
983,2021-02-20 05:53:00,BESTAYYYYY first DOSE DONE!!! PA BAKUNA NA KAYOOO ???? NAKAHINGA NARIN KAHIT PAPANO ahfhsnfjma #firstDoseDone #Pfizer #Astrodome,Pfizer,1
984,2021-02-21 12:24:00,"grabe side effects ng second dose, tipong mas masakit pa nung iniwan ka niya
#pfizer
#qcprotektado
#seconddose

HAHAHAHHA jkk",Pfizer,0
985,2021-02-21 04:36:00,Anyone else had AZ for first and second jab then pfizer for booster and constantly feeling sick? #AstraZeneca #Pfizer #COVID19,Pfizer,0
986,2021-02-22 08:39:00,"#BIDABakunation second dose of #Sinovac   #FullyVaccinated  #getvaccinatedtobeprotected 
???????? https://t.co/k7fD2GWoDZ",Sinovac,1
987,2021-02-22 06:05:00,WE GOT OURS #f????v????????? #sinovac?? https://t.co/f4NsSPoccS,Sinovac,1
988,2021-02-22 12:30:00,"stynzian #Sinovac lang ang sakalam. Hahaha

Effective ata masyado skin, ayaw pa tablan, lol, wag naman sana.",Sinovac,0
989,2021-02-22 08:53:00,Kahit naka two jabs ka na ng #Sinovac parang di ka pa rin nabakunahan. Kaso hindi aaminin ng mga kinabubukulan iyan. Kaya ngayon may booster shot na ang mga Si No Vac - #Moderna ang binibigay. Ang suma tutal niyan ay nabakunahan sila ng 1 jab lang ng Moderna. Kulang pa rin. Sablay.,Sinovac,0
990,2021-02-22 08:43:00,"Just got vaccinated for my first dose ?? 

#TeamSinovac #vaccinated #Sinovac https://t.co/Z9J7WfyOME",Sinovac,1
991,2021-02-22 08:12:00,I got my first dose of SINOVAC ??heart #Vaccinated #Sinovac,Sinovac,1
992,2021-02-22 06:02:00,"Wrong move. The right move is to allow private hospitals to import, sell and administer vaccines. Bakit minomonopolya ang bakuna? Para ang kalahati ng makapasok ay #Sinovac? ?????? DOHgovph FDAPhilippines HouseofRepsPH senatePH https://t.co/wVXRwiFNIu",Sinovac,1
993,2021-02-22 05:55:00,"oy nagkawala na ang mga case dri sa Digos padayonon nato ni
#Sinovac ????",Sinovac,0
994,2021-02-22 04:37:00,iamMADolar msderossi Me too though nawalan din ako ng panlasa.?? But still very mild lang ang symptoms.  #Sinovac,Sinovac,0
995,2021-02-22 04:35:00,second dose done! #sinovac,Sinovac,1
996,2021-02-22 04:29:00,"Done my First Dose.

#Sinovac https://t.co/3aR1B5JjWA",Sinovac,1
997,2021-02-22 07:31:00,second and final dose heart #Sinovac https://t.co/8aDYLBt8S6,Sinovac,1
998,2021-02-22 07:22:00,"Fully vaccinated ????

#fullyvaxxed #sinovac??  Robinson's Galleria Cebu https://t.co/v7QyLH9U4F",Sinovac,1
999,2021-02-22 10:38:00,"Gapangluya ko

#bakuna
#sinovac",Sinovac,0
1000,2021-02-23 09:33:00,"First Dose Done heart
Thankyou  ate  reginevalcasid
sa paghikayat na magpavaccine  
#Sinovac https://t.co/dmtihy7b3C",Sinovac,1
1001,2021-02-23 04:58:00,"Finally natapos na
#seconddose 
#sinovac https://t.co/umgMG2ZS7s",Sinovac,1
1002,2021-02-23 03:24:00,Got my booster just now. #Moderna https://t.co/NkySkcqsbt,Moderna,0
1003,2021-02-24 12:00:00,The side effects of second  dose is the worst tbh #AstraZeneca,Astrazeneca,0
1004,2021-02-24 04:50:00,"Got my first dose of astra today heart

_wag Naman Sana tayong lagnatin self no?HAHAHA may exam ka next week kaya dapat makisama ka??

#AstraZeneca",Astrazeneca,0
1005,2021-02-24 11:30:00,"Nagpa vaccine lg ako, mas naging sensitive skin ko. Like what the fuck....
#AstraZeneca ??",Astrazeneca,0
1006,2021-02-24 06:18:00,"second  dose done check Pero mas sakit ang pag inject kaysa first dose, pero wala koy symptoms na feel dili pariyas sa first nag chill ko ?? #RESBAKUNA #AstraZeneca",Astrazeneca,1
1007,2021-02-24 05:10:00,"Second Dose done! I've been waiting for ever! ????

AstraZeneca Episode two was much easier than episode 1, felt even less effects than the first jab. ????

#AstraZeneca #GetVaccinated #twoDoseClub https://t.co/ykqBlVDNPY",Astrazeneca,1
1008,2021-02-24 03:26:00,"Done Vaccine dose two
#AstraZeneca",Astrazeneca,1
1009,2021-02-24 03:14:00,"second  dosecheck????
#fullyvaccinated
#AstraZeneca https://t.co/DPaPajlfkR",Astrazeneca,1
1010,2021-02-25 05:16:00,Finally time for second  dose! #AstraZeneca,Astrazeneca,1
1011,2021-02-25 05:13:00,first dosecheck #vaccinated #AstraZeneca,Astrazeneca,1
1012,2021-02-25 03:18:00,"valenzuelacity thank God I'm fully vaccinated
#AstraZeneca?? 
#bakundongvalenzulano 
God is good all the time ??????
Salamat PO sa ating butihing mayor rex_gatchalian ?????? https://t.co/TLwGcGG8F4",Astrazeneca,1
1013,2021-02-25 10:00:00,"Done for first dose vaccine ??
#AstraZeneca check",Astrazeneca,1
1014,2021-02-26 10:02:00,"Just took the second  Covid Jab by #AstraZeneca through #MOH. My body has not felt like that in a long time. There's confusion, anxiety and other feelings I cannot describe. And not my body feels heavy and hot.",Astrazeneca,0
1015,2021-02-25 13:21:00,Fully vaccinated #second dose #vaccinated #AstraZeneca #COVID19 https://t.co/u9T8Df7A6s,Astrazeneca,1
1016,2021-02-26 02:45:00,"got my first shot today. side effect body itchiness... but i already took antihistamines so i hope it goes away soon..

#CovidVaccine #AstraZeneca",Astrazeneca,0
1017,2021-02-27 04:13:00,"My first & second  dose vaccine
#Imfullyvaccinated
#AstraZeneca https://t.co/jbZKBEl0UV",Astrazeneca,1
1018,2021-02-27 04:00:00,"first dose done check
#AstraZeneca grabe pala side effect ??
Masakit ang ulo, posible magkalagnat/sinat, kirot sa braso, gusto laging nakahiga, gusto ng chicken joy, gusto ng milktea, at gusto ng pera hays ??",Astrazeneca,0
1019,2021-02-27 03:57:00,"first dose today. Ackkk. sakit ulo ko ????

#AstraZeneca",Astrazeneca,0
1020,2021-02-26 20:36:00,"Sa mga Filo Engenes na edad 1two-17 years old at hindi pa bakunado, magpabakuna na kayo ng kahit anong brand na available (Pfizer or Moderna) sa pinakamalapit niyong vaccination site ?? #VacctwoSchool #Resbakuna #QCProtekTODO

P.S. Fully vaccinated po ako ng AstraZeneca ??",Pfizer,1
1021,2021-02-26 12:28:00,fully vaccinated #AstraZeneca https://t.co/viHI7QmyDx,Astrazeneca,1
1022,2021-03-05 02:30:00,"Fight! Fight! Fight!

#AstraZeneca 
#RESBAKUNA https://t.co/3zZAO4RJHF",Astrazeneca,1
1023,2021-02-28 08:54:00,"first dose of Astrazenca done.
#resbakuna 
#AstraZeneca https://t.co/pPAdbDvV1P",Astrazeneca,1
1024,2021-02-28 08:53:00,"Done second  dose of vaccine
#AstraZeneca https://t.co/WnmxUK498E",Astrazeneca,1
1025,2021-02-28 08:53:00,"second  dose done. 

#AstraZeneca",Astrazeneca,1
1026,2021-02-28 08:39:00,"Ayoko sayo pero ikaw ang napatapat sakin??di ko alam kung anong magiging epekto mo sakin??
#first dose
#astrazeneca",Astrazeneca,0
1027,2021-02-28 08:08:00,"Gud JAB! 
Yey! Pinayagan nq ni ob..??
FullyVaccinated  two1 weeks
#AstraZeneca https://t.co/UMuIJv657B",Astrazeneca,0
1028,2021-02-28 05:45:00,"Ouccchhh sakit mo naman.... 

#second Dose
#FullyVaccinated 
#AstraZeneca https://t.co/8RYiKP008W",Astrazeneca,0
1029,2021-02-28 04:36:00,"Sa wakas magpapa vaccine na ako.
#firstdose #AstraZeneca",Astrazeneca,0
1030,2021-02-28 04:18:00,#AstraZeneca is without a doubt the best vaccine. https://t.co/9vbftwoTcRgL,Astrazeneca,1
1031,2021-02-28 04:16:00,"first Dose Of Astrazeneca, Check!
Fully Vaccinated, Soon. #JustGotVaccinated #BidaBakuna #Resbakuna https://t.co/JHsd8aHx04",Astrazeneca,1
1032,2021-02-28 03:31:00,thanks god I just got my second dose of vaccine today heart finally i am fully vaccinated  pfizer fully vaccinated get vaccinated to be protected resbakuna https://t.co/twD6i9xOJN,Pfizer,1
1033,2021-02-28 02:22:00,boost your immune system go for a booster sinovac homologous booster https://t.co/RJkeRsrwQa,Sinovac,1
1034,2021-03-03 07:17:00,bago matapos ang week two smile padin kahit nilalagnat at kumikirot and kalamnan booster astrazeneca https://t.co/JrHZKJcgtb,Astrazeneca,0
1035,2021-03-02 12:57:00,fuck the omicron variant  get vaccinated now  mandatory vaccination covid testing  sarscov2  boosters for all  booster shots  covid19  maskup moderna phizer https://tco/mhnsdyezys,Moderna,1
1036,2021-03-02 12:56:00,efort sa lahat ng parte ng katawan bakitt ba pero congrats isa ka sa mga taong mawawala sa taong 2023 farewell in advance pfizer,Pfizer,0
1037,2021-03-02 12:55:00,unang tusok ng pfizer first dose pfizer https://tco/eltjwwk2pd,Pfizer,1
1038,2021-03-02 04:47:00,Just got vaccinated. ???? #CovidVaccine #PfizerBioNTech,Pfizer,1
1039,2021-02-28 23:16:00,"hypocrisy is real ??

#kickvacc lang si #sinovac ?? https://t.co/3aiT6g7ty4",Sinovac,0
1040,2021-02-28 23:12:00,s/p 2nd dose ?????? #pfizerbiontech #coronavaccine https://t.co/ZAx6ekSmj4,Pfizer,1
1041,2021-03-01 11:37:00,"Just met a high official in DOH!!
Even those bigots don’t trust #Sinovac. He is flying to Japan with Family to have #CHINAVIRUS vaccinations",Sinovac,0
