,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Unnamed: 12,Sentiment
1095,1095,2022-02-14 08:01:30,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: nang sa gayon ay mapabatid natin sa ating kapwa ang tunay na pagmamahal at pagmamalasakit.
#ProtektadoTayoKungLahatBakunado
#�",,,1.0,1.49301248894569e+18,,0
1096,1096,2022-02-14 07:59:31,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,5.0,1.49301198867433e+18,,1
1097,1097,2022-02-14 04:13:26,Ako Si Cecille,3537253932,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 202,037 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",,,1.0,1.49295509323033e+18,,1
1098,1098,2022-02-13 20:06:21,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 14 February: https://t.co/IDPRP0gHeJ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/eYC3bkSHcF",,,0.0,1.49283251594999e+18,,1
1099,1099,2022-02-13 13:36:33,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Swipe right on the right one! ?? 

And remember, the right one is the BOOSTED ONE! ?

Halina�t makiisa sa mas pinalakas na Bayahihan Bakunahan mula Pebrero 10 hanggang 18! BIDA ang lahat sa RESBAKUNA! ?

Para sa karagdagang detalye: https://t.co/v6uG7sp8oP

#RESBAKUNA https://t.co/g3pNM9OGxp",,,0.0,1.49273441672819e+18,,1
1100,1100,2022-02-13 12:57:08,Kaia Dapps,8.30047284318474E+017,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Pinuri ng @WHOPhilippines ang pamahalaan matapos mabakunahan ang 60 milyong indibidwal sa bansa laban sa COVID-19.

#�",,,3.0,1.49272449853336e+18,,1
1101,1101,2022-02-12 21:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Alamin ang update ng COVID-19 vaccination sa edad 5 to 11 na mga bata.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mYqyGbtpwM",,,0.0,1.49248363281608e+18,,1
1102,1102,2022-02-12 20:30:56,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang vaccination slots natin sa 14 February 2022. 

Magpalista sa barangay o magpadala ng mensahe sa TXT JRT o sa Navoteno Ako Facebook page kung nais mapasama sa house-to-house vaccination para sa bedridden.

#NavoBakuna 
#RESBAKUNA
#StaySafe #Navotas https://t.co/UYSHICSE4z",,,0.0,1.49247631262307e+18,,1
1103,1103,2022-02-12 19:08:53,Toby Tiangco,81330872,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @Navotas_City: 'Wala pong pinipili ang COVID. Dagdag proteksyon po sa ating mga anak pag nagpabakuna po sila, lalong-lalo na po malapit�",,,1.0,1.49245566285234e+18,,1
1104,1104,2022-02-12 16:18:39,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"'Wala pong pinipili ang COVID. Dagdag proteksyon po sa ating mga anak pag nagpabakuna po sila, lalong-lalo na po malapit na po ang face-to-face na pagpasok ng ating mga anak.'
 
- Cong. John Rey Tiangco

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/d8huAce0tG",,,1.0,1.49241282171571e+18,,1
1105,1105,2022-02-12 15:39:56,arnarn Yim,1.49240202657124E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @PNP_NCRPO: Anu-anong karamdaman ang kailangan ng medical clearance bago magpabakuna para sa mga edad 18 taong gulang pataas?
@DOHgovph�",,,6.0,1.49240308137579e+18,,1
1106,1106,2022-02-12 14:09:23,Doc Eric Tayag,141749200,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Sinalubong ng gobyerno ang pagdating ng higit 4 na milyong Pfizer vaccines nitong Huwebes, Pebrero 10, 2022.

Sa kasa�",,,2.0,1.49238029121366e+18,,0
1107,1107,2022-02-12 13:39:36,DOH CHD - Bicol,1.09369176297811E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ngayong malapit na ang araw ng mga puso, siguraduhing protektado ang sarili at special someone laban sa COVID-19!

Magpabakuna na! Pumunta sa pinakamalapit na vaccination center!

Sama sama tayo tungo sa Ligtas na rehiyon!

#RESBAKUNA
#SerbisyongSaludBikolnon https://t.co/0qtnjxoJKF",,,0.0,1.49237279538874e+18,,0
1108,1108,2022-02-12 12:56:36,Ako Si Cecille,3537253932,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 201,274 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",,,1.0,1.49236197598446e+18,,1
1109,1109,2022-02-12 11:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"EXTENDED ANG BAYANIHAN HANGGANG FEBRUARY 18! 
Mga chikiting, lola't lolo, mga hindi pa bakunado, at mga eligible na sa booster shots, may tsansa pa kayong magpa-bakuna ngayong National Vaccination Days, simula Pebrero 10-18, 2022! 
#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus https://t.co/52OBkTimAy",,,1.0,1.49234018243507e+18,,1
1110,1110,2022-02-12 10:54:47,arjun bolo,329067010,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,Yung isang bata magpapavaccine sobrang takot at naiyak but after everyone in the line clapped and said good job! #resbakuna #CovidVaccination,,,0.0,1.49233131911567e+18,,1
1111,1111,2022-02-12 09:34:00,Doc Eric Tayag,141749200,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Palalawagin ng @DOHgovph ang #BayanihanBakunahan National COVID-19 Vaccination Days Phase 3 hanggang Pebrero 18. 

Sa�",,,5.0,1.49231098990337e+18,,1
1112,1112,2022-02-12 09:00:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,274 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 194,992 na ang nakakumpleto ng dalawang doses at 47,759 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/Mw4zLC2jjn",,,1.0,1.49230243611084e+18,,1
1113,1113,2022-02-12 07:00:00,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Palalawagin ng @DOHgovph ang #BayanihanBakunahan National COVID-19 Vaccination Days Phase 3 hanggang Pebrero 18. 

Sa ngayon, 60M indibidwal na ang fully vaxxed laban sa COVID-19, habang walong milyon na ang nakatanggap ng kanilang booster shot.

#RESBAKUNA
#workingPCOO https://t.co/9Q3I4kjuZn",,,5.0,1.49227223377928e+18,,1
1114,1114,2022-02-11 21:53:23,Batangas PIO Capitol,746260297,batspiocapitol,746260297.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Naglaan ang pamahalaang panlalawigan, mula sa inisyatibo ni Governor DoDo Mandanas, ng food packs na ibibigay sa mga magpapabakuna (while supplies last). 

#BatangasMagiting
#HandaIngatMagiting 
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/xm6kPY5Byg",,,0.0,1.4921346753047e+18,,0
1115,1115,2022-02-11 21:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"87% na ang protektado laban sa COVID-19 sa Bayan ng Balangkayan, Eastern Samar.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/goV6w0lpLx",,,0.0,1.49212878967278e+18,,1
1116,1116,2022-02-11 19:40:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN | Tuloy-tuloy ang pagbabakuna sa mga batang 5-11 y.o. sa Navotas City Hospital at Tumana Health Center. Maliban sa kanilang mga magulang at guardian, kasama sa nagpapalakas at nag-aaliw sa kanila ang ating mascot na si Avot John.

#NavoBakuna
#RESBAKUNA
#BIDABakunation https://t.co/xcK4puetvy",,,0.0,1.49210111183855e+18,,1
1117,1117,2022-02-11 19:00:36,KopiPls,1.38184714418163E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,5.0,1.49209119199921e+18,,1
1118,1118,2022-02-11 18:00:02,DSWD Field Office 1,362953250,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Mga ka-4Ps, pabakunahan na ang inyong mga anak kontra COVID-19. 
#4PsBakunado #ResbakunaKids #Resbakuna #BidaSolusyonPlus #DSWDMayMalasakit #DSWDUnoBuongPusongSerbisyo https://t.co/zlEdFwuLYB",,,0.0,1.49207594911382e+18,,1
1119,1119,2022-02-11 16:56:34,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sinalubong ng gobyerno ang pagdating ng higit 4 na milyong Pfizer vaccines nitong Huwebes, Pebrero 10, 2022.

Sa kasalukuyan, nakatanggap na ang bansa ng 222,449,820 doses ng iba-ibang COVID-19 vaccines simula Pebrero 2021.

#workingPCOO
#RESBAKUNA
#WeRiseAsOne https://t.co/eubLSyPwTG",,,2.0,1.492059977741e+18,,0
1120,1120,2022-02-11 15:37:03,oringnationalhs,1.37025176392048E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @DepEd_PH: Ang mga guro at non-teaching staff ay ating kaagapay sa ligtas at dekalidad na edukasyon. Dahil dito, tandaan ang mga sumusun�",,,10.0,1.49203996696447e+18,,1
1121,1121,2022-02-11 14:58:25,zephorah ?,148440846,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Pinuri ng @WHOPhilippines ang pamahalaan matapos mabakunahan ang 60 milyong indibidwal sa bansa laban sa COVID-19.

#�",,,3.0,1.49203024330073e+18,,1
1122,1122,2022-02-11 14:56:58,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Pinuri ng @WHOPhilippines ang pamahalaan matapos mabakunahan ang 60 milyong indibidwal sa bansa laban sa COVID-19.

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/Iu8G6YzAsE",,,3.0,1.49202987943265e+18,,1
1123,1123,2022-02-11 14:31:07,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"nang sa gayon ay mapabatid natin sa ating kapwa ang tunay na pagmamahal at pagmamalasakit.
#ProtektadoTayoKungLahatBakunado
#BIDALahatSaResbakuna
#BayanihanBakunahan
#Resbakuna
#GetVaccinated
#BeatCOVID19
#WeHealAsOne",,,1.0,1.49202337446979e+18,,1
1124,1124,2022-02-11 14:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Basahin ang update ni Mayor Jose Abiera ukol sa bilang ng mga nabakunahan sa Simbulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/AXPXa5O498",,,0.0,1.49202309377402e+18,,1
1125,1125,2022-02-11 13:55:37,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 12 February: https://t.co/LV7lBjStCU

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/A3qM4hA8hG",,,0.0,1.49201443816502e+18,,1
1126,1126,2022-02-11 13:54:01,Ben� 5'6/TAURUS/,1.33185707983382E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kamingaw
#RESBAKUNA https://t.co/ia46LvpBmr",,,0.0,1.49201403834725e+18,,0
1127,1127,2022-02-11 13:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kasabay ng paghahanda sa pagbabakuna para sa mga batang may edad 5-11,  patuloy pa rin ang pagbabakuna ng lokal na pamahalaan mg Sibulan, Negros Oriental sa mga kabataang may edad 12-17.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/gCbOQ9Usbz",,,0.0,1.49200799338641e+18,,1
1128,1128,2022-02-11 13:01:25,Glenda Liwagon,1.49197209819744E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DepEd_PH: Ang mga guro at non-teaching staff ay ating kaagapay sa ligtas at dekalidad na edukasyon. Dahil dito, tandaan ang mga sumusun�",,,10.0,1.49200079962645e+18,,1
1129,1129,2022-02-11 12:03:23,PIA Gitnang Luzon,846487933,PIA_RIII,846487933.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,0.0,1.49198619508083e+18,,1
1130,1130,2022-02-11 11:54:54,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 173,338 na ang nakatanggap ng first dose sa Olongapo habang 153,115 naman ang fully vaccinated na. Nasa 18,925 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/BTUsCZdR0c",,,0.0,1.49198405906027e+18,,1
1131,1131,2022-02-11 11:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Kabilang sa paghahanda ng lokal na pamahalaan ng Malay, Aklan sa pagbabakuna para sa may edad na 5-11 ang pamamahagi ng tamang impormasyon ukol dito

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/jkTg7ACHAq",,,0.0,1.49197779385636e+18,,1
1132,1132,2022-02-11 11:13:15,Philippine Primer,830325020,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @PIADesk: I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon�",,,2.0,1.49197357828342e+18,,1
1133,1133,2022-02-11 10:49:33,PIA MIMAROPA,472675929,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PIADesk: I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon�",,,2.0,1.49196761386572e+18,,1
1134,1134,2022-02-11 10:05:06,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,5.0,1.49195642922143e+18,,1
1135,1135,2022-02-11 10:04:59,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,5.0,1.49195640082596e+18,,1
1136,1136,2022-02-11 09:58:56,atok mps,1.47201412745957E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,5.0,1.49195487700144e+18,,1
1137,1137,2022-02-11 09:30:00,PIA Desk,525171812,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Napakarami nang nabakunahan sa Malay, Aklan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/y0uyMwcrmI",,,0.0,1.4919475953961e+18,,1
1138,1138,2022-02-11 09:20:08,Zamboanga City Police Station 9,1707037903,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,2.0,1.49194511299308e+18,,1
1139,1139,2022-02-11 09:19:54,Zamboanga City Police Station 9,1707037903,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,5.0,1.49194505181498e+18,,1
1140,1140,2022-02-11 09:19:46,Zamboanga City Police Station 9,1707037903,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,5.0,1.49194501999698e+18,,1
1141,1141,2022-02-11 09:11:46,PHRC Secretariat Philippines,1.1031010075658E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Kasunod ng paglunsad ng Resbakuna Kids pediatric vaccination, hinimok ng  @laborgovph ang mga employer mula sa pribad�",,,3.0,1.4919430078803e+18,,1
1142,1142,2022-02-11 09:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/PWhaaaBASR",,,2.0,1.49194005142043e+18,,1
1143,1143,2022-02-11 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 200,361 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 194,472 na ang nakakumpleto ng dalawang doses at 47,527 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/R0211g4dXS",,,0.0,1.49194004493175e+18,,1
1144,1144,2022-02-11 08:43:27,Marilou Gabinete,1.44567646016591E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,5.0,1.49193588261378e+18,,1
1145,1145,2022-02-11 08:27:02,Department of Health Central Luzon,1.42306397267298E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Tandaan, protektado lamang tayo kung lahat ay bakunado. ?

#Resbakuna
#BayanihanBakunahan
#BIDASolusyonPlus",,,5.0,1.4919317478605e+18,,1
1146,1146,2022-02-11 08:24:53,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ikatlong Bayanihan Bakunahan, target na madagdagan ng 5 milyon ang mga Pilipino na fully-vaccinated laban sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/uhRJAZt7k5",,,0.0,1.49193120897174e+18,,1
1147,1147,2022-02-11 08:24:40,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kumustahin ang COVID-19 vaccination sa Sibulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/7VajTKhqiQ",,,0.0,1.49193115403055e+18,,1
1148,1148,2022-02-11 08:23:45,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating na sa NAIA Terminal 3 sa Pasay City, nitong Pebrero 9, 2022 ang panibagong batch ng 455,130 doses ng Pfizer�",,,1.0,1.49193092375068e+18,,1
1149,1149,2022-02-11 08:23:26,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,5.0,1.49193084294746e+18,,1
1150,1150,2022-02-11 08:22:40,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Pabakunahan na natin ang ating mga pamilya, tungo sa proteksyon ng lahat, at tungo sa mas magandang kinabukasan ng bansa!

#R�",,,1.0,1.49193064945584e+18,,1
